"provider"	"name"	"street"	"city"	"state"	"zip"	"country"	"latitude"	"longitude"	"categories"	"phone"	"hours_monday"	"hours_tuesday"	"hours_wednesday"	"hours_thursday"	"hours_friday"	"hours_saturday"	"hours_sunday"	"name_score"	"distance"	"index"	"score.name_score"	"score.distance_score"	"score.phone_score"	"score.category_score"	"score.sum_score"	"score.matching"
"Facebook"	"McDonald's"	"3229 E Tropicana Ave"	"Las Vegas"	"NV"	"89121"	"United States"	"36.099654430248"	"-115.1050285155"	"Fast Food Restaurant, Breakfast & Brunch Restaurant, Ice Cream Shop, Coffee Shop, Burger Restaurant, Salad Bar, Sandwich Shop"	"7024332627"	""	""	""	""	""	""	""	 34	7.685796e+01	313	17.0	-5	 0	 0	 12.0	NOT MATCHED
"Facebook"	"KFC"	"3245 E. Tropicana Avenue"	"Las Vegas"	"NV"	"89121"	"United States"	"36.099616946734"	"-115.10440859364"	"Fast Food Restaurant"	"7023305891"	"10:30-22:00"	"10:30-22:00"	"10:30-22:00"	"10:30-22:00"	"10:30-22:00"	"10:30-22:00"	"10:30-22:00"	  0	9.828911e+01	313	 0.0	-5	 0	 0	 -5.0	NOT MATCHED
"Facebook"	"Big 5 Sporting Goods"	"3265 E. Tropicana"	"Las Vegas"	"NV"	"89121"	"United States"	"36.099"	"-115.105"	"Outdoor Equipment Store"	"7024351393"	"10:00-21:00"	"10:00-21:00"	"10:00-21:00"	"10:00-21:00"	"10:00-21:00"	"09:00-21:00"	"10:00-19:30"	 31	1.423439e+01	313	15.5	15	 0	20	 50.5	NOT MATCHED
"Facebook"	"Loose Caboose"	"3175 E Tropicana Ave, Ste D2"	"Las Vegas"	"NV"	"89121-7352"	"United States"	"36.099442643372"	"-115.10595117784"	"Restaurant, Arts & Entertainment"	"7024338060"	""	""	""	""	""	""	""	 38	8.881536e+01	313	19.0	-5	 0	 0	 14.0	NOT MATCHED
"Facebook"	"Carls Junior Restaurants"	"3225 E Tropicana Ave"	"Las Vegas"	"NV"	"89121-7328"	"United States"	"36.099702280234"	"-115.1052646005"	"Fast Food Restaurant"	"7024350233"	""	""	""	""	""	""	""	 33	8.195056e+01	313	16.5	-5	 0	 0	 11.5	NOT MATCHED
"Facebook"	"Mattress Firm"	"3175 E Tropicana Ave"	"Las Vegas"	"NV"	"89121"	"United States"	"36.099582965669"	"-115.10587334633"	"Furniture Store"	"7025476047"	""	""	""	""	""	""	""	 31	9.389376e+01	313	15.5	-5	 0	20	 30.5	NOT MATCHED
"Facebook"	"Aj's Liquidation Station"	"3265 E Tropicana Ave"	"Las Vegas"	"NV"	"89121-7386"	"United States"	"36.09857068"	"-115.10469455"	"Shopping & Retail"		""	""	""	""	""	""	""	 51	6.083581e+01	313	25.5	 0	 0	 0	 25.5	NOT MATCHED
"Facebook"	"Bulldog Liquidators Las Vegas"	"3265 E Tropicana Ave"	"Las Vegas"	"NV"	"89121"	"United States"	"36.09982398"	"-115.10509212"	"Big Box Retailer"	"7024338200"	"10:00-20:00"	"10:00-20:00"	"10:00-20:00"	"10:00-20:00"	"10:00-20:00"	"10:00-20:00"	"10:00-18:00"	 79	9.505971e+01	313	39.5	-5	10	20	 64.5	NOT MATCHED
"Google"	"Handpicked"	"1721 Kenilworth Ave"	"Charlotte"	"NC"	"28203"	"USA"	"35.202199"	"-80.844354"	"shopping, shopping"	"+17043342037"	"9:00 AM – 7:00 PM"	"9:00 AM – 7:00 PM"	"9:00 AM – 7:00 PM"	"9:00 AM – 7:00 PM"	"9:00 AM – 7:00 PM"	"9:00 AM – 7:00 PM"	"11:00 AM – 6:00 PM"	 69	0.000000e+00	315	34.5	20	10	20	 84.5	MATCHED
"Facebook"	"Zen Asian Cuisine"	"1716 Kenilworth Ave"	"Charlotte"	"NC"	"28203"	"United States"	"35.20238136362"	"-80.844615858688"	"Asian Fusion Restaurant, Spanish Restaurant"	"7043589688"	"09:00-17:00"	"18:00-21:30"	"11:30-14:00"	"17:00-21:30"	"11:30-14:00"	"17:00-21:30"	"11:30-14:00"	 28	3.129639e+01	315	14.0	 5	 0	 0	 19.0	NOT MATCHED
"Facebook"	"Bakersfield East Blvd"	"1301 East Blvd"	"Charlotte"	"NC"	"28203"	"United States"	"35.2020399"	"-80.84443"	"Whisky Bar, Mexican Restaurant"	"9809388565"	"11:00-02:00"	"11:00-00:00"	"11:00-00:00"	"11:00-00:00"	"11:00-02:00"	"11:00-02:00"	"11:00-00:00"	 25	1.901231e+01	315	12.5	15	 0	 0	 27.5	NOT MATCHED
"Facebook"	"The Queen & Glass"	"1315 East Blvd"	"Charlotte"	"NC"	"28203"	"United States"	"35.2020399"	"-80.84369"	"Cocktail Bar"		"17:00-23:00"	"17:00-23:00"	"17:00-23:00"	"17:00-00:00"	"05:00-00:00"	"NA-NA"	"NA-NA"	 24	6.294180e+01	315	12.0	 0	 0	 0	 12.0	NOT MATCHED
"Facebook"	"Berrybrook Farm Natural Foods"	"1257 East Blvd"	"Charlotte"	"NC"	"28203-5707"	"United States"	"35.20231"	"-80.84479"	"Shopping & Retail, Health Food Store, Specialty Grocery Store"	"7043346528"	"09:00-19:00"	"09:00-19:00"	"09:00-19:00"	"09:00-19:00"	"09:00-18:00"	"09:00-18:00"	"NA-NA"	 17	4.153962e+01	315	 8.5	 2	 0	 0	 10.5	NOT MATCHED
"Facebook"	"Shear Excellence, a men's salon"	"1315 East Blvd, Ste 180"	"Charlotte"	"NC"	"28203"	"United States"	"35.20204"	"-80.84369"	"Hair Salon, Barber Shop"	"7049006219"	"10:00-20:00"	"10:00-20:00"	"10:00-20:00"	"10:00-20:00"	"10:00-20:00"	"09:00-18:00"	"NA-NA"	 20	6.293867e+01	315	10.0	 0	 0	 0	 10.0	NOT MATCHED
"Facebook"	"Nue Brows to Brazilians + Beaute Bar"	"1315 East Blvd, Ste 160"	"Charlotte"	"NC"	"28203"	"United States"	"35.2020399"	"-80.84369"	"Hair Removal Service, Spa, Skin Care Service"	"9803350000"	"09:00-20:00"	"09:00-20:00"	"09:00-20:00"	"09:00-20:00"	"09:00-20:00"	"09:00-17:00"	"10:00-17:00"	 23	6.294180e+01	315	11.5	 0	 0	 0	 11.5	NOT MATCHED
"Facebook"	"The People's Market at Dilworth"	"1315 East Blvd"	"Charlotte"	"NC"	"28203"	"United States"	"35.2020399"	"-80.84369"	"Deli, Coffee Shop, Restaurant"		"07:00-22:00"	"07:00-22:00"	"07:00-22:00"	"07:00-22:00"	"07:00-23:00"	"08:00-23:00"	"08:00-21:00"	 48	6.294180e+01	315	24.0	 0	 0	 0	 24.0	NOT MATCHED
"Facebook"	"Novant Health Dilworth Pediatrics"	"1315 East Blvd, Ste 280"	"Charlotte"	"NC"	"28203"	"United States"	"35.2020416"	"-80.843689"	"Pediatrician"	"7043841866"	"07:30-17:00"	"07:30-17:00"	"07:30-17:00"	"07:30-17:00"	"07:30-17:00"	"09:00-12:00"	"09:00-12:00"	 58	6.297618e+01	315	29.0	 0	 0	 0	 29.0	NOT MATCHED
"Facebook"	"Menchie's Frozen Yogurt"	"1247 East Blvd, Ste 240"	"Charlotte"	"NC"	"28203"	"United States"	"35.202474"	"-80.845045"	"Ice Cream Shop, Frozen Yogurt Shop"	"7043481256"	"12:00-22:00"	"12:00-22:00"	"12:00-22:00"	"12:00-22:00"	"12:00-23:00"	"12:00-23:00"	"12:00-22:00"	 24	6.991299e+01	315	12.0	-5	 0	 0	  7.0	NOT MATCHED
"Facebook"	"Handpicked"	"1721 Kenilworth Ave"	"Charlotte"	"NC"	"28203-5227"	"United States"	"35.202283439468"	"-80.844491078405"	"Jewelry & Watches Store"	"7043342037"	""	""	""	""	""	""	""	 69	1.561500e+01	315	34.5	15	10	 0	 59.5	NOT MATCHED
"Facebook"	"Picasso's Sports Cafe"	"1301 East Blvd"	"Charlotte"	"NC"	"28203-5801"	"United States"	"35.20204"	"-80.84443"	"Sports Bar, Cafe"	"7043310133"	""	""	""	""	""	""	""	 20	1.900194e+01	315	10.0	15	 0	 0	 25.0	NOT MATCHED
"Facebook"	"Zen Fusion"	"1716 Kenilworth Ave"	"Charlotte"	"NC"	"28203"	"United States"	"35.202446"	"-80.84466"	"Asian Restaurant"	"7043589688"	"11:30-22:00"	"11:30-22:00"	"11:30-22:00"	"11:30-22:00"	"11:30-23:00"	"17:00-23:00"	"17:00-22:00"	 28	3.912506e+01	315	14.0	 5	 0	 0	 19.0	NOT MATCHED
"Facebook"	"Vanish-Ink Laser Tattoo Removal"	"1315 East Blvd, Ste 190"	"Charlotte"	"NC"	"28203"	"United States"	"35.2020399"	"-80.84369"	"Hair Removal Service, Tattoo & Piercing Shop, Skin Care Service"	"7043340007"	"09:00-18:00"	"09:00-17:00"	"09:00-18:00"	"09:00-17:00"	"09:00-13:00"	"NA-NA"	"NA-NA"	 32	6.294180e+01	315	16.0	 0	 0	 0	 16.0	NOT MATCHED
"Facebook"	"Innovative Eye Care"	"1710 Kenilworth Ave, Ste 210"	"Charlotte"	"NC"	"28203"	"United States"	"35.202806891751"	"-80.844384591768"	"Sunglasses & Eyewear Store, Optometrist, Optician"	"7043481500"	"09:00-17:00"	"10:00-19:00"	"09:00-17:00"	"09:00-18:00"	"08:00-16:00"	"NA-NA"	"NA-NA"	 26	6.772739e+01	315	13.0	-5	 0	 0	  8.0	NOT MATCHED
"Facebook"	"City Dental"	"1716 Kenilworth Ave, Suite 180"	"Charlotte"	"NC"	"28203"	"United States"	"35.202495"	"-80.844567"	"Teeth Whitening Service, Cosmetic Dentist"	"7042009657"	"07:00-15:00"	"07:00-15:00"	"07:00-15:00"	"07:00-15:00"	"NA-NA"	"NA-NA"	"NA-NA"	 33	3.822464e+01	315	16.5	 5	 0	 0	 21.5	NOT MATCHED
"Facebook"	"Smoothie King - Dilworth"	"1235 East Blvd"	"Charlotte"	"NC"	"28203"	"United States"	"35.202760005374"	"-80.845068390998"	"Smoothie & Juice Bar, Fast Food Restaurant"	"7043352200"	"07:00-21:00"	"07:00-21:00"	"07:00-21:00"	"07:00-21:00"	"07:00-21:00"	"08:00-21:00"	"10:00-20:00"	 59	9.012639e+01	315	29.5	-5	 0	 0	 24.5	NOT MATCHED
"Facebook"	"Idental Dilworth,  Dr Kate Sudikoff"	"1315 East Blvd Ste 260"	"Charlotte"	"NC"	"28203"	"United States"	"35.2020399"	"-80.84369"	"Dentist & Dental Office, Doctor"	"7046329922"	"07:30-17:00"	"07:30-17:00"	"07:30-17:00"	"07:30-17:00"	"NA-NA"	"NA-NA"	"NA-NA"	 54	6.294180e+01	315	27.0	 0	 0	 0	 27.0	NOT MATCHED
"Facebook"	"Petal Boutique"	"1315 East Blvd, Ste 180"	"Charlotte"	"NC"	"28203"	"United States"	"35.202049"	"-80.843705"	"Women's Clothing Store"	"7048178871"	"10:00-18:00"	"10:00-18:00"	"10:00-18:00"	"10:00-18:00"	"10:00-18:00"	"10:00-18:00"	"13:00-17:00"	 30	6.135028e+01	315	15.0	 0	 0	20	 35.0	NOT MATCHED
"Facebook"	"Dilworth Drug & Wellness Center"	"1300 East Blvd, # B"	"Charlotte"	"NC"	"28203"	"United States"	"35.201588"	"-80.844742"	"Shopping & Retail, Medical Supply Store"	"7049104288"	"09:00-19:00"	"09:00-19:00"	"09:00-19:00"	"09:00-19:00"	"09:00-19:00"	"09:00-15:00"	"NA-NA"	 46	7.662780e+01	315	23.0	-5	 0	 0	 18.0	NOT MATCHED
"Facebook"	"Longboards Tap & Taco"	"1301 East Blvd"	"Charlotte"	"NC"	"28203"	"United States"	"35.2020399"	"-80.84443"	"Mexican Restaurant, Bar & Grill"	"9808199286"	""	""	""	""	""	""	""	 37	1.901231e+01	315	18.5	15	 0	 0	 33.5	NOT MATCHED
"Facebook"	"Jersey Mike's Subs"	"1300 East Blvd."	"Charlotte"	"NC"	"28203"	"United States"	"35.201468"	"-80.844639"	"Fast Food Restaurant, Sandwich Shop, Caterer"	"7049101717"	"10:00-21:00"	"10:00-21:00"	"10:00-21:00"	"10:00-21:00"	"10:00-21:00"	"10:00-21:00"	"10:00-21:00"	 27	8.540422e+01	315	13.5	-5	 0	 0	  8.5	NOT MATCHED
"Facebook"	"Harris Holt Framing & Art Services"	"1717 Kenilworth Ave"	"Charlotte"	"NC"	"28203"	"United States"	"35.20226"	"-80.84421"	"Art Restoration Service, Shopping & Retail"	"7043739090"	"09:30-17:30"	"09:30-17:30"	"09:30-17:30"	"09:30-17:30"	"10:30-16:30"	"NA-NA"	"NA-NA"	 31	1.475401e+01	315	15.5	15	 0	 0	 30.5	NOT MATCHED
"Google"	"Café Vasco Da Gama"	"1472 Rue Peel"	"Montréal"	"QC"	"H3A"	"Canada"	"45.5006345"	"-73.5745293"	"restaurants, nightlife, localservices"	"+15142862688"	"7:00 AM – 6:00 PM"	"7:00 AM – 7:00 PM"	"7:00 AM – 7:00 PM"	"7:00 AM – 7:00 PM"	"7:00 AM – 7:00 PM"	"8:30 AM – 7:00 PM"	"8:30 AM – 6:00 PM"	100	2.782987e-01	319	50.0	20	10	20	100.0	MATCHED
"Facebook"	"Chez Alexandre"	"1454 rue Peel"	"Montreal"	"QC"	"H3A 1S8"	"Canada"	"45.50047"	"-73.57449"	"French Restaurant"	"5142885105"	"11:30-02:00"	"11:30-02:00"	"11:30-02:00"	"11:30-02:00"	"11:30-02:00"	"11:30-02:00"	"11:30-02:00"	 26	1.884154e+01	319	13.0	15	 0	20	 48.0	NOT MATCHED
"Facebook"	"Soubois"	"1106 boul de Maisonneuve O"	"Montreal"	"QC"	"H3A1M7"	"Canada"	"45.500617060739"	"-73.574838638306"	"Dance & Night Club, Restaurant, Bar"	"145643672"	"17:00-03:00"	"18:00-03:00"	"18:00-03:00"	"NA-NA"	"NA-NA"	"NA-NA"	"NA-NA"	 17	2.423766e+01	319	 8.5	10	 0	20	 38.5	NOT MATCHED
"Facebook"	"Destination centre-ville Montréal"	"2000, rue Peel, bureau 580"	"Montreal"	"QC"	"H3A 2W5"	"Canada"	"45.500725545232"	"-73.574948934446"	"Shopping District, Organization"	"14.398.9438"	""	""	""	""	""	""	""	 37	3.419304e+01	319	18.5	 5	 0	 0	 23.5	NOT MATCHED
"Facebook"	"Restaurant Ibérica"	"1450 Peel"	"Montreal"	"QC"	"H3A 1S8"	"Canada"	"45.50047"	"-73.57449"	"Tapas Bar & Restaurant, Spanish Restaurant"	"142851888"	"12:00-23:00"	"12:00-23:00"	"12:00-23:00"	"12:00-23:00"	"12:00-23:00"	"17:00-22:30"	"NA-NA"	 29	1.884154e+01	319	14.5	15	 0	20	 49.5	NOT MATCHED
"Facebook"	"Café Vasco da Gama"	"1472 Peel Rue"	"Montreal"	"QC"	"H3A1S8"	"Canada"	"45.50047"	"-73.57449"	"Coffee Shop"	"1(5142862688"	"07:00-19:00"	"07:00-19:00"	"07:00-19:00"	"07:00-19:00"	"07:00-19:00"	"08:30-19:00"	"09:00-18:00"	100	1.884154e+01	319	50.0	15	 0	 0	 65.0	NOT MATCHED
"Facebook"	"Barbie Expo"	"1455 Peel"	"Montreal"	"QC"	"H3A 1T5"	"Canada"	"45.50089"	"-73.57364"	"Art Gallery"	"143803830"	"10:00-19:00"	"10:00-19:00"	"10:00-19:00"	"10:00-21:00"	"10:00-21:00"	"10:00-18:00"	"10:00-17:00"	 21	7.488456e+01	319	10.5	-5	 0	 0	  5.5	NOT MATCHED
"Facebook"	"ensō yoga"	"1470 Rue Peel Tower B"	"Montreal"	"QC"	"H3A 1T1"	"Canada"	"45.500630698"	"-73.574676118"	"Yoga Studio, Health/Beauty, Alternative & Holistic Health Service"	"5144199642(YOGA"	""	""	""	""	""	""	""	 24	1.147679e+01	319	12.0	15	 0	 0	 27.0	NOT MATCHED
"Facebook"	"Ryu"	"1468 Peel st"	"Montreal"	"QC"	"H3A 1S8"	"Canada"	"45.50047"	"-73.57449"	"Sushi Restaurant"	"144461468"	"11:00-22:00"	"11:00-22:00"	"11:00-22:00"	"11:00-23:00"	"11:00-23:00"	"11:00-23:00"	"16:00-22:00"	  0	1.884154e+01	319	 0.0	15	 0	20	 35.0	NOT MATCHED
"Facebook"	"Ferreira Café"	"1446 Peel Rue"	"Montreal"	"QC"	"H3A1S8"	"Canada"	"45.500442275638"	"-73.574126383077"	"Seafood Restaurant, Portuguese Restaurant"	"1(5148480988"	"11:45-15:00"	"17:30-23:00"	"11:45-15:00"	"17:30-23:00"	"11:45-15:00"	"17:30-23:00"	"11:45-15:00"	 34	3.818606e+01	319	17.0	 5	 0	20	 42.0	NOT MATCHED
"Facebook"	"Campo"	"1108 Boulevard Maisonneuve O."	"Montreal"	"QC"	"H3A 1M7"	"Canada"	"45.50035"	"-73.57505"	"Portuguese Restaurant, Fast Food Restaurant"	"149039639"	"11:00-22:00"	"11:00-22:00"	"11:00-22:00"	"11:00-22:00"	"11:00-22:00"	"11:30-22:00"	"11:30-21:00"	 36	5.168450e+01	319	18.0	 0	 0	20	 38.0	NOT MATCHED
"Facebook"	"Peel station"		"Montreal"	"QC"		"Canada"	"45.500833333333"	"-73.574722222222"	"Shopping Mall, Subway Station"		""	""	""	""	""	""	""	 21	2.653774e+01	319	10.5	10	 0	 0	 20.5	NOT MATCHED
"Facebook"	"Les Cours Mont-Royal"	"1455 Rue Peel # 147"	"Montreal"	"QC"	"H3A 1T5"	"Canada"	"45.50089"	"-73.57364"	"Shopping Mall, Arts & Entertainment"	"148427777"	"10:00-19:00"	"10:00-19:00"	"10:00-19:00"	"10:00-21:00"	"10:00-21:00"	"10:00-18:00"	"10:00-17:00"	 32	7.488456e+01	319	16.0	-5	 0	 0	 11.0	NOT MATCHED
"Facebook"	"Houston Avenue Bar & Grill - Peel Street"	"2042, rue Peel"	"Montreal"	"QC"	"H3A 2R4"	"Canada"	"45.50094"	"-73.57545"	"Restaurant"	"15146783096"	"11:30-22:00"	"11:30-22:00"	"11:30-22:00"	"11:30-23:00"	"11:30-23:00"	"16:00-23:00"	"NA-NA"	 30	7.936108e+01	319	15.0	-5	 0	20	 30.0	NOT MATCHED
"Facebook"	"Spa Diva Montreal"	"1455 Peel Rue"	"Montreal"	"QC"	"H3A 1T5"	"Canada"	"45.50069"	"-73.5739399"	"Massage Service, Day Spa, Health Spa"	"5149859859"	"09:00-21:00"	"09:00-21:00"	"09:00-21:00"	"09:00-21:00"	"09:00-21:00"	"09:00-18:00"	"10:00-17:00"	 41	4.636423e+01	319	20.5	 2	 0	 0	 22.5	NOT MATCHED
"Facebook"	"Club Monaco St. Catherine Street"	"1000 St Catherine St West"	"Montreal"	"QC"	"H3B 3S3"	"Canada"	"45.50057"	"-73.5743358"	"Clothing Store"	"15148719841"	"10:00-21:00"	"10:00-21:00"	"10:00-21:00"	"10:00-21:00"	"10:00-21:00"	"10:00-19:00"	"11:00-18:00"	 33	1.683944e+01	319	16.5	15	 0	 0	 31.5	NOT MATCHED
"Facebook"	"Alexandre Restaurant Français"	"1454 Rue Peel"	"Montreal"	"QC"	"H3A 1T5"	"Canada"	"45.5005139"	"-73.5742423"	"Event"		""	""	""	""	""	""	""	 31	2.625312e+01	319	15.5	10	 0	 0	 25.5	NOT MATCHED
"Facebook"	"Carlos & Pepe’s"	"1420 rue Peel"	"Montreal"	"QC"		"Canada"	"45.500291422732"	"-73.573506492381"	"Tex-Mex Restaurant"	"15142883090"	""	""	""	""	""	""	""	 28	8.859200e+01	319	14.0	-5	 0	20	 29.0	NOT MATCHED
"Facebook"	"Art's Hair Coiffure"	"1470 Peel, Local 352, Tour A dans le Hermès Building"	"Montreal"	"QC"	"H3A 1T1"	"Canada"	"45.50047"	"-73.57449"	"Hair Salon"	"148493636"	"10:00-19:00"	"10:00-19:00"	"10:00-21:00"	"10:00-21:00"	"10:00-18:00"	"NA-NA"	"NA-NA"	 33	1.884154e+01	319	16.5	15	 0	 0	 31.5	NOT MATCHED
"Facebook"	"Oblique FX"	"1470 Peel, Suite B910"	"Montreal"	"QC"	"H3A 1T1"	"Canada"	"45.50047"	"-73.57449"	"Movie/Television Studio"	"148442500"	"09:00-17:00"	"09:00-17:00"	"09:00-17:00"	"09:00-17:00"	"09:00-17:00"	"NA-NA"	"NA-NA"	 22	1.884154e+01	319	11.0	15	 0	 0	 26.0	NOT MATCHED
"Facebook"	"Clinique Opus 1470 Rue Peel, Tour A Bureau 850"	"Rue Peel"	"Montreal"	"QC"		"Canada"	"45.500481176"	"-73.574430937"	"Medical Center"	"15147876787"	""	""	""	""	""	""	""	 23	1.896821e+01	319	11.5	15	 0	 0	 26.5	NOT MATCHED
"Facebook"	"Deville Dinerbar"	"1425 Stanley"	"Montreal"	"QC"	"H3A 1P4"	"Canada"	"45.499809757675"	"-73.574127198037"	"Diner, Bar & Grill, American Restaurant"	"5142816556"	"11:00-23:00"	"11:00-23:00"	"11:00-23:00"	"11:00-23:00"	"11:00-00:00"	"11:00-00:00"	"11:00-23:00"	 18	9.728593e+01	319	 9.0	-5	 0	20	 24.0	NOT MATCHED
"Facebook"	"Entrecôte Saint-Jean Montréal"	"2022 rue Peel"	"Montreal"	"QC"	"H3A 1W5"	"Canada"	"45.500981172"	"-73.57516937"	"Steakhouse, French Restaurant"	"142816492"	"11:30-22:00"	"11:30-22:00"	"11:30-22:00"	"11:30-23:00"	"11:30-23:00"	"17:00-23:00"	"17:00-22:30"	 36	6.294409e+01	319	18.0	 0	 0	20	 38.0	NOT MATCHED
"Facebook"	"Peel Street , Montreal"		"Montreal"	"QC"		"Canada"	"45.500414"	"-73.57371"	"Street, Landmark & Historical Place"		""	""	""	""	""	""	""	 22	6.857602e+01	319	11.0	-5	 0	 0	  6.0	NOT MATCHED
"Facebook"	"Formule Peel"	"1454 rue Peel"	"Montreal"	"QC"		"Canada"	"45.50032"	"-73.57415"	"Event"	"148672350"	""	""	""	""	""	""	""	 21	4.605542e+01	319	10.5	 2	 0	 0	 12.5	NOT MATCHED
"Facebook"	"MUA MOI Cosmetics"	"1100 De Maisonneuve"	"Montreal"	"QC"		"Canada"	"45.50041"	"-73.57499"	"Cosmetics Store"	"142840010"	""	""	""	""	""	""	""	 29	4.393909e+01	319	14.5	 2	 0	 0	 16.5	NOT MATCHED
"Google"	"Breeze Daiquiri Bar"	"3413-3417 S Las Vegas Blvd"	"Las Vegas"	"NV"	"89109"	"USA"	"36.1195811"	"-115.1723445"	"nightlife"	"+17027901399"	"10:00 AM – 2:30 AM"	"10:00 AM – 2:30 AM"	"10:00 AM – 2:30 AM"	"10:00 AM – 2:30 AM"	"10:00 AM – 3:00 AM"	"10:00 AM – 3:00 AM"	"10:00 AM – 2:30 AM"	100	8.276431e+01	320	50.0	-5	10	20	 75.0	MATCHED
"Facebook"	"Harrah's Las Vegas"	"3475 Las Vegas Blvd S"	"Las Vegas"	"NV"	"89109"	"United States"	"36.119195972443"	"-115.17150527902"	"Casino, Hotel"	"8002149110"	""	""	""	""	""	""	""	 27	5.104947e+01	320	13.5	 0	 0	 0	 13.5	NOT MATCHED
"Facebook"	"Oyster Bar At Harrah's"	"3475 Las Vegas Blvd S"	"Las Vegas"	"NV"	"89109"	"United States"	"36.119538456403"	"-115.17177728613"	"Seafood Restaurant"	"7023695000"	"11:30-23:00"	"11:30-23:00"	"11:30-23:00"	"11:30-23:00"	"11:30-01:00"	"11:30-01:00"	"11:30-23:00"	 34	3.377801e+01	320	17.0	 5	 0	 0	 22.0	NOT MATCHED
"Facebook"	"Harrahs Flavors Buffet"	"3475 Las Vegas Blvd S"	"Las Vegas"	"NV"	"89109"	"United States"	"36.119910691637"	"-115.17221906803"	"Buffet Restaurant"	"7023695000"	"08:00-21:00"	"08:00-21:00"	"08:00-21:00"	"08:00-21:00"	"08:00-21:00"	"08:00-21:00"	"08:00-21:00"	 29	7.680557e+01	320	14.5	-5	 0	 0	  9.5	NOT MATCHED
"Facebook"	"McDonald's"	"3475 S Las Vegas Blvd"	"Las Vegas"	"NV"	"89109"	"United States"	"36.12008425692"	"-115.17169207335"	"Fast Food Restaurant, Breakfast & Brunch Restaurant, Ice Cream Shop, Coffee Shop, Burger Restaurant, Salad Bar, Sandwich Shop"	"7027343058"	""	""	""	""	""	""	""	 14	5.382470e+01	320	 7.0	 0	 0	 0	  7.0	NOT MATCHED
"Facebook"	"Rod Stewart: The Hits at The Colosseum at Caesars Palace"	"3555 Las Vegas Blvd S"	"Las Vegas"	"NV"	"89109"	"United States"	"36.119312"	"-115.172455"	"Live Music Venue"		""	""	""	""	""	""	""	 24	9.972566e+01	320	12.0	-5	 0	 0	  7.0	NOT MATCHED
"Facebook"	"Tenors of Rock"	"Harrah's Las Vegas"	"Las Vegas"	"NV"	"89109"	"United States"	"36.119451594426"	"-115.17202734947"	"Live Music Venue, Band"	"7023629866"	""	""	""	""	""	""	""	 24	5.824943e+01	320	12.0	 0	 0	 0	 12.0	NOT MATCHED
"Facebook"	"Mac King Comedy Magic Show, Harrah's"	"3475 Las Vegas Blvd S"	"Las Vegas"	"NV"	"89109"	"United States"	"36.11982189853"	"-115.17248812593"	"Comedy Club, Performance Art Theatre"	"7026936143"	"13:00-15:00"	"13:00-15:00"	"13:00-15:00"	"13:00-16:00"	"13:00-16:00"	"NA-NA"	"NA-NA"	 22	9.721532e+01	320	11.0	-5	 0	20	 26.0	NOT MATCHED
"Facebook"	"X Country"	"3475 Las Vegas Blvd S"	"Las Vegas"	"NV"	"89109"	"United States"	"36.119483128579"	"-115.17199269561"	"Local Business"	"7027772782"	""	""	""	""	""	""	""	 14	5.407306e+01	320	 7.0	 0	 0	 0	  7.0	NOT MATCHED
"Facebook"	"White Castle Las Vegas"	"3411 Las Vegas Blvd S"	"Las Vegas"	"NV"	"89109"	"United States"	"36.12038"	"-115.17133"	"Fast Food Restaurant, American Restaurant"	"7022278531"	""	""	""	""	""	""	""	 24	8.170742e+01	320	12.0	-5	 0	 0	  7.0	NOT MATCHED
"Facebook"	"Chipotle Mexican Grill"	"3377 Las Vegas Blvd S, # 2191"	"Las Vegas"	"NV"	"89109"	"United States"	"36.120108089997"	"-115.17194420099"	"Fast Food Restaurant, Tex-Mex Restaurant"	"7026995499"	"10:00-23:00"	"10:00-23:00"	"10:00-23:00"	"10:00-23:00"	"10:00-23:00"	"10:00-23:00"	"10:00-23:00"	 20	6.892612e+01	320	10.0	-5	 0	 0	  5.0	NOT MATCHED
"Facebook"	"Fat Tuesday Casino Royale"	"3411 S Las Vegas Blvd"	"Las Vegas"	"NV"	"89109"	"United States"	"36.12038"	"-115.17133"	"Bar, Casino"	"7027373500"	""	""	""	""	""	""	""	 32	8.170742e+01	320	16.0	-5	 0	20	 31.0	NOT MATCHED
"Facebook"	"Foot-Long Hot Dog Place"	"3411 S Las Vegas Blvd"	"Las Vegas"	"NV"	"89109"	"United States"	"36.12038"	"-115.17133"	"Restaurant"	"7022146340"	""	""	""	""	""	""	""	 14	8.170742e+01	320	 7.0	-5	 0	 0	  2.0	NOT MATCHED
"Facebook"	"The Improv at Harrah's"	"3475 Las Vegas Blvd S"	"Las Vegas"	"NV"	"89109"	"United States"	"36.119578353814"	"-115.17221398799"	"Comedy Club"	"7023695223"	""	""	""	""	""	""	""	 29	7.112145e+01	320	14.5	-5	 0	20	 29.5	NOT MATCHED
"Facebook"	"Harrah's Hotel"	"3475 South Las Vegas Blvd."	"Las Vegas"	"NV"	"89109"	"United States"	"36.1200742"	"-115.1711957"	"Event"		""	""	""	""	""	""	""	 30	5.160874e+01	320	15.0	 0	 0	 0	 15.0	NOT MATCHED
"Facebook"	"Menopause The Musical"	"3475 Las Vegas Blvd S"	"Las Vegas"	"NV"	"89119"	"United States"	"36.119559269434"	"-115.17197569722"	"Performance Art Theatre, Casino"		""	""	""	""	""	""	""	 25	5.027323e+01	320	12.5	 0	 0	 0	 12.5	NOT MATCHED
